<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>,<OI>
CC_VNINDEX,20121205,19924,376760075000,63980087000,20771,80736530,67164510
CC_HNX-INDEX,20121204,9594,131588160000,15874178500,9165,57017700,38302000
CC_VNINDEX,20121204,16640,259631937000,122635623000,16424,58977580,52329170
CC_HNX-INDEX,20121203,6920,67889460000,17380620400,7153,33305500,33242900
CC_VNINDEX,20121203,12981,214733020000,109663862000,12862,40184420,42266680
CC_HNX-INDEX,20121130,7330,74738130000,5505208500,8535,38069200,38877100
CC_VNINDEX,20121130,12887,202169781000,1671621452000,14716,39552190,48697240
CC_HNX-INDEX,20121129,7706,81698000000,4650213900,8155,39182800,36953700
CC_VNINDEX,20121129,13810,171926603000,59691480000,13060,42717410,40525710
CC_HNX-INDEX,20121128,7585,68770570000,54866621000,7606,35439600,32468600
CC_VNINDEX,20121128,13729,205224413000,386388571000,13124,41662480,42656290
CC_HNX-INDEX,20121127,5630,69210280000,15672946500,5749,29715900,28817800
CC_VNINDEX,20121127,13872,163298870000,137153560000,12578,41931380,38966920
CC_HNX-INDEX,20121126,7968,93453970000,18233947500,8838,36612000,40116000
CC_VNINDEX,20121126,14031,220165002000,40161776000,14818,43331040,50695190
CC_HNX-INDEX,20121123,8874,94284700000,30683301400,9484,40407900,47316700
CC_VNINDEX,20121123,15199,233770888000,102721478000,16456,47552060,52152080
CC_HNX-INDEX,20121122,9216,78177530000,13753021400,8535,43552900,39802800
CC_VNINDEX,20121122,14443,181595264000,25888512000,13545,46719350,40029640
CC_HNX-INDEX,20121121,7787,82209130000,3158202200,10558,34081300,48983700
CC_VNINDEX,20121121,15107,264363658000,100338890000,16310,46967720,52929760
CC_HNX-INDEX,20121120,9550,114520350000,9953372400,9486,47083500,41180300
CC_VNINDEX,20121120,17153,253528922000,82577378000,15090,57234630,47022710
CC_HNX-INDEX,20121119,8955,115781760000,24677085800,9435,42398400,46213400
CC_VNINDEX,20121119,14474,242223798000,136057799000,13780,45071810,47766020
CC_HNX-INDEX,20121116,10240,107620910000,6006274200,8547,50277000,39520400
CC_VNINDEX,20121116,16795,199022934000,102422238000,13750,55384290,45900720
CC_HNX-INDEX,20121115,9675,151641760000,10864175800,10242,46440200,55962700
CC_VNINDEX,20121115,17675,288544142000,176063644000,17823,52264200,61738870
CC_HNX-INDEX,20121114,9158,113426680000,4623630500,11128,39406100,49631900
CC_VNINDEX,20121114,16599,288515166000,32326700000,17255,53811830,57955760
CC_HNX-INDEX,20121113,10901,198145860000,16472038600,15083,49565300,63189100
CC_VNINDEX,20121113,17380,305860472000,16112200000,20046,58837570,70172950
CC_HNX-INDEX,20121112,12135,251240330000,4272770900,12640,71925100,52595100
CC_VNINDEX,20121112,18567,359232886000,168139025000,18134,74224460,59523130
CC_HNX-INDEX,20121109,9822,138476380000,3777590100,9342,48541000,38593000
CC_VNINDEX,20121109,15419,287341111000,32574200000,15701,53340260,50299700
CC_HNX-INDEX,20121108,8155,120553830000,15232522300,10614,34888100,47730000
CC_VNINDEX,20121108,13884,293243863000,29208381000,16900,46041570,53168030
CC_HNX-INDEX,20121107,12030,171948590000,21223594900,10686,51415500,47587300
CC_VNINDEX,20121107,18722,301204064000,79375436000,14168,66214240,44655640
CC_HNX-INDEX,20121106,8603,143787010000,11372842700,8201,40789700,42764400
CC_VNINDEX,20121106,15384,246047990000,389217672000,13657,46135360,46810540
CC_HNX-INDEX,20121105,8837,118843010000,2320979000,8993,35829400,44263600
CC_VNINDEX,20121105,15826,298879636000,72584642000,15335,49952380,58501640
CC_HNX-INDEX,20121102,12387,281530710000,4170461700,13183,52172800,77837700
CC_VNINDEX,20121102,20797,590892132000,68171708000,23116,65295490,108688470
CC_HNX-INDEX,20121101,9302,124237220000,9768424400,8861,37536600,45500900
CC_VNINDEX,20121101,15982,281607869000,422531823000,15031,51500610,55484510
CC_HNX-INDEX,20121031,9958,127606830000,9563516400,9015,42036100,40582500
CC_VNINDEX,20121031,17220,264522299000,625989182000,15606,49475410,49061810
CC_HNX-INDEX,20121030,9321,181730610000,77619103500,9285,44828400,48437300
CC_VNINDEX,20121030,15439,223440390000,57753906000,15934,47822890,55675880
CC_HNX-INDEX,20121029,8177,89270320000,97377969900,8480,30037300,34944000
CC_VNINDEX,20121029,15302,183879397000,270424793000,13554,50464380,43031450
CC_HNX-INDEX,20121026,11984,155053080000,73975186900,10298,48412000,44313200
CC_VNINDEX,20121026,17802,245782454000,46769518000,14988,58227830,48119820
CC_HNX-INDEX,20121025,10054,145181650000,6842956200,9708,38652400,44415900
CC_VNINDEX,20121025,19507,373037189000,264931144000,16846,59023660,65349570
CC_HNX-INDEX,20121024,9424,116800620000,1344081800,9984,34736600,40946600
CC_VNINDEX,20121024,17925,291042906000,198932277000,17784,57457250,61633610
CC_HNX-INDEX,20121023,11098,110925150000,15253435600,8738,41364500,33837800
CC_VNINDEX,20121023,19687,279479462000,195824443000,16959,64009070,58425410
CC_HNX-INDEX,20121022,11456,166518900000,15762313000,10372,39525800,44230400
CC_VNINDEX,20121022,18631,386409322000,343022260000,18153,54365260,72240930
CC_HNX-INDEX,20121019,14542,296061840000,18072549700,13681,53908400,71102700
CC_VNINDEX,20121019,24520,565740160000,80050370000,23981,85918140,103696820
CC_HNX-INDEX,20121018,11761,180931160000,26225136500,13231,49688900,52421700
CC_VNINDEX,20121018,21268,423133118000,26846512000,20643,75657510,73692280
CC_HNX-INDEX,20121017,11626,203881780000,7195603500,15971,46730800000,63588900000
CC_VNINDEX,20121017,21389,440114398000,410020235000,23941,75104240,80977440
CC_HNX-INDEX,20121016,14914,261323630000,2600502600,12353,67870200,46695500
CC_VNINDEX,20121016,25242,488863677000,66353246000,18454,100274610,62157970
CC_HNX-INDEX,20121015,9148,168987000000,9846551500,10810,37816500,43721600
CC_VNINDEX,20121015,17980,399191057000,18885613000,19902,62296770,79599280
CC_HNX-INDEX,20121012,11730,179748000000,6897645800,13497,47007100,54515800
CC_VNINDEX,20121012,22673,420273810000,225917345000,21518,89371790,81823940
CC_HNX-INDEX,20121011,15402,310837110000,3248656300,15786,65605500,65582500
CC_VNINDEX,20121011,23187,500617654000,90102660000,23270,88870030,74376230
CC_HNX-INDEX,20121010,11626,192117310000,525152100,12246,50406300,44289900
CC_VNINDEX,20121010,23792,395866866000,90495000000,20263,95584740,63331830
CC_HNX-INDEX,20121009,11882,227005640000,5743537800,13311,52717500,50684900
CC_VNINDEX,20121009,20375,426120021000,173425082000,22271,73123230,70557990
CC_HNX-INDEX,20121008,12155,207519400000,31324372800,10364,55220600,37910600
CC_VNINDEX,20121008,20481,429032223000,67760234000,19220,76551660,58467550
CC_HNX-INDEX,20121005,9433,140436060000,6379733500,9682,38434600,38302900
CC_VNINDEX,20121005,16553,323607552000,83753209000,16213,56708780,51603930
CC_HNX-INDEX,20121004,7448,95296040000,14877211100,9119,26591700,30977500
CC_VNINDEX,20121004,14136,263636174000,98675216000,15034,44330330,49231950
CC_HNX-INDEX,20121003,10280,142180160000,1673053700,9489,38006900,31790200
CC_VNINDEX,20121003,19062,347352842000,220290309000,16041,63855200,51902350
CC_HNX-INDEX,20121002,9114,129939320000,6634496800,9457,33385700,36498700
CC_VNINDEX,20121002,17068,345672872000,11812109000,17028,48399540,60982660
CC_HNX-INDEX,20121001,9051,155501780000,13641759300,10598,27385500,42646800
CC_VNINDEX,20121001,16592,401256991000,77453972000,17278,45096240,63465060
CC_HNX-INDEX,20120928,10086,109748310000,39337674200,9584,32587500,36380200
CC_VNINDEX,20120928,16881,312319116000,307023234000,16424,48720460,52565070
CC_HNX-INDEX,20120927,9347,131225990000,6201320300,10764,31960300,42931900
CC_VNINDEX,20120927,17737,332746043000,180948523000,18652,51741530,60715750
CC_HNX-INDEX,20120926,9832,119915190000,29807526000,10481,36924400,34075300
CC_VNINDEX,20120926,18722,350199082000,25151646000,17183,58140350,50624850
CC_HNX-INDEX,20120925,8493,114184700000,23457558300,9252,31994600,31942800
CC_VNINDEX,20120925,16563,307193553000,127024835000,17259,48652070,53082620
CC_HNX-INDEX,20120924,8409,132430560000,28797176800,11154,29015100,39914800
CC_VNINDEX,20120924,16828,351730059000,105528260000,17992,48433060,59557780
CC_HNX-INDEX,20120921,11862,189317490000,3192012800,11987,42907300,41439500
CC_VNINDEX,20120921,23108,841570395000,953693817000,21277,92316370,91766850
CC_HNX-INDEX,20120920,11386,176739120000,7003260400,10969,37939300,43165600
CC_VNINDEX,20120920,22853,592233311000,375625952000,19752,66103140,81376360
CC_HNX-INDEX,20120919,14767,259899510000,545997732700,10944,52015300,46767200
CC_VNINDEX,20120919,25974,516565394000,180488734000,18965,75714840,70760960
CC_HNX-INDEX,20120918,11602,232378520000,8287672800,12909,35608900,56236200
CC_VNINDEX,20120918,21453,569209628000,54108075000,24316,61930200,91036540
CC_HNX-INDEX,20120917,9608,161225590000,11080899200,14002,32002100,51726900
CC_VNINDEX,20120917,21247,447823023000,145474416000,22658,68136020,69987490
CC_HNX-INDEX,20120914,14021,253609570000,4092420100,13605,51350300,51494100
CC_VNINDEX,20120914,25764,592094697000,83696086000,21187,96292520,69584040
CC_HNX-INDEX,20120913,11603,165383380000,14483063800,10480,43860900,36548600
CC_VNINDEX,20120913,20294,369625891000,283659667000,16737,67738730,58281020
CC_HNX-INDEX,20120912,10840,169149460000,17511359900,11485,38455600,48454500
CC_VNINDEX,20120912,19559,345924799000,41443794000,18634,60326260,72801120
CC_HNX-INDEX,20120911,10727,148152140000,7789301400,10470,33265800,40823000
CC_VNINDEX,20120911,21002,435683389000,18358326000,19295,58660580,73866750
CC_HNX-INDEX,20120910,11292,266703380000,3442587300,13987,37245900,59374400
CC_VNINDEX,20120910,20430,680453183000,152614776000,23879,53614840,102504730
CC_HNX-INDEX,20120907,11937,196894810000,8823949000,11065,43291500,42114600
CC_VNINDEX,20120907,21987,425083266000,84859805000,19123,61327950,66609060
CC_HNX-INDEX,20120906,11779,173459520000,43471347400,10486,38270600,41650700
CC_VNINDEX,20120906,21015,393772384000,131603674000,19341,52831670,64442010
CC_HNX-INDEX,20120905,13296,243178340000,51356369500,13439,42694600,52336100
CC_VNINDEX,20120905,24684,545667232000,132556548000,24486,67302960,83108350
CC_HNX-INDEX,20120904,10720,160816380000,54123020600,11025,35782700,39664000
CC_VNINDEX,20120904,19325,357056226000,96380058000,17311,55116530,48641420
CC_HNX-INDEX,20120831,12109,202541650000,55646386400,11777,41753000,46163300
CC_VNINDEX,20120831,20679,447913001000,57476914000,19430,55534750,61695980
CC_HNX-INDEX,20120830,13074,239672010000,39268325600,14989,47446700,54451600
CC_VNINDEX,20120830,24166,543323454000,58779230000,22676,74592150,76222250
CC_HNX-INDEX,20120829,15887,260303790000,38195815100,10372,56622900,36142300
CC_VNINDEX,20120829,27132,549989265000,32353377000,16953,84431190,58772000
CC_HNX-INDEX,20120828,14195,236301740000,42853877000,11635,46702800,45177200
CC_VNINDEX,20120828,23919,484234204000,55343135000,20371,66345300,81558080
CC_HNX-INDEX,20120827,10809,259780260000,60580111500,13267,32519400,58064300
CC_VNINDEX,20120827,17469,612238627000,32982435000,22913,52056880,105351870
CC_HNX-INDEX,20120824,27799,550064900000,41427274800,17621,97501400,81785600
CC_VNINDEX,20120824,46990,1166154529000,40299232000,31723,143028320,151964650
CC_HNX-INDEX,20120823,9512,283310780000,38781983500,12596,32988000,68065100
CC_VNINDEX,20120823,14053,639096270000,40442730000,25374,42202050,133836720
CC_HNX-INDEX,20120822,19163,470681610000,64409203300,15508,65195200,79846400
CC_VNINDEX,20120822,33004,957316733000,95161212000,28543,97186640,138954650
CC_HNX-INDEX,20120821,16473,469491190000,58293727200,17578,52385000,95890400
CC_VNINDEX,20120821,25593,972555078000,262693830000,33946,72120150,164700270
CC_HNX-INDEX,20120820,12468,251683980000,56395782600,15044,47871500,54344000
CC_VNINDEX,20120820,21559,532453233000,225461950000,25874,75229890,78757730
CC_HNX-INDEX,20120817,13764,223771690000,57426781600,13418,48995300,50325300
CC_VNINDEX,20120817,24223,598110968000,63531034000,22708,81414790,73066770
CC_HNX-INDEX,20120816,12688,244942400000,70747951700,13900,51298000,58401700
CC_VNINDEX,20120816,20439,419025376000,69164479000,21022,59183270,66175410
CC_HNX-INDEX,20120815,12590,224960750000,70138525900,14252,51245100,58556500
CC_VNINDEX,20120815,22775,498148782000,470463024000,24404,69724080,82115730
CC_HNX-INDEX,20120814,13751,210755510000,86533057300,13984,51166900,56605800
CC_VNINDEX,20120814,23908,699506786000,303397880000,22529,90591830,84795030
CC_HNX-INDEX,20120813,13973,201707400000,106691044700,12575,50566600,50102900
CC_VNINDEX,20120813,19326,333007422000,117755795000,18593,57482110,59898630
CC_HNX-INDEX,20120810,15099,288561290000,84252676800,17394,60911500,74541600
CC_VNINDEX,20120810,21974,474363008000,237770946000,26035,71656910,83526390
CC_HNX-INDEX,20120809,15376,335672070000,40797800000,19496,65978500,73993200
CC_VNINDEX,20120809,23232,549311795000,179001074000,28154,83348740,85764000
CC_HNX-INDEX,20120808,14910,260891930000,268592422300,14234,68648200,49284700
CC_VNINDEX,20120808,19269,320186347000,29353858000,19538,65194660,59125570
CC_HNX-INDEX,20120807,12090,252132600000,287870239800,19971,45039100,68765400
CC_VNINDEX,20120807,20473,434934348000,113333052000,28290,66482720,84601410
CC_HNX-INDEX,20120806,15305,349621850000,346870879400,16713,66497600,53072800
CC_VNINDEX,20120806,24024,599878780000,61836361000,23221,91908580,65985580
CC_HNX-INDEX,20120803,12042,174786120000,216437144800,12497,44288400,42977600
CC_VNINDEX,20120803,19058,328882813000,55549566000,17968,60003630,52614320
CC_HNX-INDEX,20120802,11323,153934510000,277302824900,11422,40961900,41476000
CC_VNINDEX,20120802,18473,280217630000,50594352000,16775,54394820,50711360
CC_HNX-INDEX,20120801,14174,223533220000,258070589700,11238,47480900,44427700
CC_VNINDEX,20120801,21173,375919826000,50365234000,17451,62634890,56753190
CC_HNX-INDEX,20120731,11707,182142550000,53238222900,11923,39628500,44551300
CC_VNINDEX,20120731,18830,306169394000,110965222000,17141,61322880,50336700
CC_HNX-INDEX,20120730,13071,188956480000,59339825300,11237,46316500,40475300
CC_VNINDEX,20120730,20051,387463294000,74301412000,16978,63845660,54966140
CC_HNX-INDEX,20120727,15087,310680940000,59102566300,16234,55899500,66604100
CC_VNINDEX,20120727,23227,481953317000,138226549000,23456,74785930,83413870
CC_HNX-INDEX,20120726,15955,271062290000,89594189200,13704,57578800,53186200
CC_VNINDEX,20120726,26079,400304347000,15311230000,18899,84071950,63836280
CC_HNX-INDEX,20120725,19332,297688820000,49254280200,13315,60972600,56183200
CC_VNINDEX,20120725,27259,534398773000,172633609000,21541,78533870,82312520
CC_HNX-INDEX,20120724,17609,432077710000,46825110300,16644,60602900,75755800
CC_VNINDEX,20120724,24547,598645812000,60784399000,24812,69006310,93228920
CC_HNX-INDEX,20120723,16218,360607840000,148505016900,17952,57427200,67227600
CC_VNINDEX,20120723,26362,628493414000,154989019000,28671,84113020,101528160
CC_HNX-INDEX,20120720,21415,567912140000,38618602100,27590,81574100,101860500
CC_VNINDEX,20120720,32068,928123863000,130750717000,37847,122050700,131852250
CC_HNX-INDEX,20120719,23155,588510880000,46800706200,21048,101443000,73264700
CC_VNINDEX,20120719,34566,978817862000,278663113000,32430,137443890,107197660
CC_HNX-INDEX,20120718,15450,288765850000,80583555600,18621,52967900,62638900
CC_VNINDEX,20120718,25840,533757834000,256950537000,28588,91840900,83416830
CC_HNX-INDEX,20120717,16948,312631230000,57303724100,15372,68934200,49109700
CC_VNINDEX,20120717,26271,507489394000,275167986000,21153,102725120,61559260
CC_HNX-INDEX,20120716,14023,255416240000,49181064300,18111,48314800,59235700
CC_VNINDEX,20120716,21897,500258777000,60357074000,27288,76255750,84196150
CC_HNX-INDEX,20120713,19683,441724200000,51385264700,20459,79255900,69580500
CC_VNINDEX,20120713,28266,640997676000,58618294000,25059,109804580,76493300
CC_HNX-INDEX,20120712,14434,250873800000,43868961000,13310,52071500,45219900
CC_VNINDEX,20120712,19705,300191720000,360815913000,17578,63478490,53404250
CC_HNX-INDEX,20120711,12336,159697930000,36737069300,10847,41901200,34960900
CC_HNX-INDEX,20120710,12867,177214480000,43690122700,10362,39095400,37224700
CC_VNINDEX,20120710,19396,315353375000,158656266000,16406,59018680,54165560
CC_HNX-INDEX,20120709,10568,212964010000,48717588900,12256,30514700,48450100
CC_VNINDEX,20120709,16163,378106528000,66413373000,21837,45892390,73939480
CC_HNX-INDEX,20120706,14846,260020960000,33188757500,16453,47528400,53943500
CC_VNINDEX,20120706,23446,424300315000,205066452000,23083,78665570,72194320
CC_HNX-INDEX,20120705,17045,295862580000,40572144600,12784,64652700,41096600
CC_VNINDEX,20120705,21175,338997989000,42122890000,18635,65259100,60993800
CC_HNX-INDEX,20120704,11821,184731090000,40968345200,11946,33729700,41987500
CC_VNINDEX,20120704,18381,331600547000,23317047000,19820,54600020,66605840
CC_HNX-INDEX,20120703,14728,305044430000,35682307600,13726,50640000,52954000
CC_VNINDEX,20120703,21595,540541269000,138165077000,23060,63007670,84194850
CC_HNX-INDEX,20120702,10356,183798140000,39416677100,12135,31166900,43165500
CC_VNINDEX,20120702,18159,434375640000,186097784000,20317,50864290,72350160
CC_HNX-INDEX,20120629,11916,207099120000,67996804300,13347,40851800,47457800
CC_VNINDEX,20120629,21413,429092268000,561231823000,20756,67215970,66774010
CC_HNX-INDEX,20120628,14838,252633940000,48621135600,12293,57022700,39595300
CC_VNINDEX,20120628,23501,484628400000,291851158000,20998,74168420,77312040
CC_HNX-INDEX,20120627,14692,270712050000,54445035800,13587,45381000,51969600
CC_VNINDEX,20120627,24050,544448060000,119976866000,21250,72827010,81070060
CC_HNX-INDEX,20120626,17385,353167570000,92649457800,14769,57030700,58263300
CC_VNINDEX,20120626,25612,669951998000,74904200000,23690,80729000,91159880
CC_HNX-INDEX,20120625,15997,353359570000,68543038500,15617,53018700,63748300
CC_VNINDEX,20120625,26468,662230558000,296836369000,25439,76301370,98306140
CC_HNX-INDEX,20120622,18000,356647540000,74674271700,15674,61468600,68331500
CC_VNINDEX,20120622,30214,693101588000,62810789000,24670,97176700,98139240
CC_HNX-INDEX,20120621,13684,223920680000,49728846300,14518,51735400,52348900
CC_VNINDEX,20120621,26291,533509455000,153783234000,23848,83383370,89055240
CC_HNX-INDEX,20120620,14625,212626550000,48692682900,14361,51605500,50114100
CC_VNINDEX,20120620,25637,427532838000,101168670000,22293,85400500,73269880
CC_HNX-INDEX,20120619,15837,297858710000,73894227600,18631,56126200,66653600
CC_VNINDEX,20120619,23975,535466087000,615827607000,29185,72176250,107005520
CC_HNX-INDEX,20120618,16476,386867220000,106512809100,24172,65065200,82855500
CC_VNINDEX,20120618,29170,824164952000,76257574000,32745,113782900,110832400
CC_HNX-INDEX,20120615,18620,422648530000,141434115500,18697,74325900,73933300
CC_VNINDEX,20120615,35200,1245020473000,69012860000,27472,155505370,110212620
CC_HNX-INDEX,20120614,18123,328631950000,44319520600,15206,64065200,62005800
CC_VNINDEX,20120614,31055,664629760000,102326208000,23054,101604450,89385630
CC_HNX-INDEX,20120613,19965,355001790000,38183775600,16298,65768300,64642400
CC_VNINDEX,20120613,31217,659356012000,785298827000,25130,97456180,98452490
CC_HNX-INDEX,20120612,18534,418488490000,39788814500,21406,61921700,81544900
CC_VNINDEX,20120612,29222,727421260000,111009942000,31921,93188400,114825770
CC_HNX-INDEX,20120611,19848,585418280000,44119721600,23762,86354500,88162500
CC_VNINDEX,20120611,31135,817393427000,362119660000,32554,115779960,107001640
CC_HNX-INDEX,20120608,24357,650991330000,42097072500,31498,89918900,119559300
CC_VNINDEX,20120608,38218,1129612690000,69230183000,42412,145725360,152326280
CC_HNX-INDEX,20120607,24197,686729460000,53127016300,24048,110416200,82310800
CC_VNINDEX,20120607,34723,892717611000,127717073000,29357,132055210,97374330
CC_HNX-INDEX,20120606,16278,307913920000,41800750700,18739,63160000,64733300
CC_VNINDEX,20120606,28682,561484547000,1186408423000,25065,100677670,76841610
CC_HNX-INDEX,20120605,18671,316288440000,53437487100,15013,67749300,47479000
CC_VNINDEX,20120605,32180,652718187000,1376065399000,23413,102955380,78501930
CC_HNX-INDEX,20120604,18280,379765940000,40008491100,16648,62540900,66048500
CC_VNINDEX,20120604,29323,926514742000,1517007840000,28672,90727350,120520990
CC_HNX-INDEX,20120601,17889,293729360000,21646693600,16263,60051100,58329500
CC_VNINDEX,20120601,28067,557335831000,770983908000,25458,88191410,87216580
CC_HNX-INDEX,20120531,19343,364384520000,71987991900,18499,60499200,71232200
CC_VNINDEX,20120531,28554,641391773000,90638362000,28241,82316220,99365970
CC_HNX-INDEX,20120530,16905,295561310000,49952138000,20121,62577700,65900800
CC_VNINDEX,20120530,28165,656130118000,117153185000,29663,97520490,96198910
CC_HNX-INDEX,20120529,16975,301990460000,30763783000,19951,55599200,63714500
CC_VNINDEX,20120529,27787,685988141000,34284036000,30300,87897230,103721750
CC_HNX-INDEX,20120528,21438,519683660000,43878225800,25394,70145100,86323800
CC_VNINDEX,20120528,33987,903913757000,47393583000,31066,121817730,108678580
CC_HNX-INDEX,20120525,21848,461768130000,73230763300,17043,84082300,52560400
CC_VNINDEX,20120525,37931,847868013000,446866480000,23824,150302590,82156740
CC_HNX-INDEX,20120524,21902,463638340000,38195184100,20417,75489400,70013300
CC_VNINDEX,20120524,27000,818436651000,131176633000,30379,82229470,123586590
CC_HNX-INDEX,20120523,20086,487724270000,81698352800,23102,57298400,85250800
CC_VNINDEX,20120523,27739,902154188000,196531498000,35078,81756300,137529450
CC_HNX-INDEX,20120522,22405,519293590000,90684449300,25138,72819600,85301200
CC_VNINDEX,20120522,37021,917559587000,609663668000,34761,116172610,127847930
CC_HNX-INDEX,20120521,25701,399767250000,55313097200,14012,73806900,44841700
CC_VNINDEX,20120521,46003,1020673416000,240934778000,24769,149044800,96048700
CC_HNX-INDEX,20120518,27356,663914100000,42625998200,24322,84263700,101729000
CC_VNINDEX,20120518,35905,1152081869000,75556736000,37140,117091500,156909900
CC_HNX-INDEX,20120517,24439,492068220000,53647492200,22170,64429900,81531600
CC_VNINDEX,20120517,39744,1016337698000,134872259000,32741,118348940,139418620
CC_HNX-INDEX,20120516,33078,608303020000,41841791000,22673,100941300,81394200
CC_VNINDEX,20120516,43059,1237305315000,76748726000,38752,135931470,166765050
CC_HNX-INDEX,20120515,30889,756171990000,50004801600,27377,96198100,109067200
CC_VNINDEX,20120515,39403,1434410462000,141128871000,44435,126748930,193137450
CC_HNX-INDEX,20120514,32370,923645790000,55634991000,32153,99802300,133735900
CC_VNINDEX,20120514,40554,1453350687000,545645608000,48733,115230760,202947230
CC_HNX-INDEX,20120511,35807,873936360000,117855934200,34487,109071800,133432900
CC_VNINDEX,20120511,50673,1604240461000,94383441000,52509,180295490,208686840
CC_HNX-INDEX,20120510,40907,1064537360000,40397521300,37496,134189900,152628800
CC_VNINDEX,20120510,58585,1943715354000,366305009000,53011,221955070,214923960
CC_HNX-INDEX,20120509,36328,860077160000,124966087600,36479,116659700,132807900
CC_VNINDEX,20120509,55567,1740453879000,88590008000,51395,220093880,197114500
CC_HNX-INDEX,20120508,39794,1243313800000,191672150900,45959,138278900,174756800
CC_VNINDEX,20120508,59852,2038175075000,182208896000,52616,250269540,208410530
CC_HNX-INDEX,20120507,38070,1041882590000,60223986500,31353,145462000,111191100
CC_VNINDEX,20120507,52287,1593839483000,210337237000,36211,213143430,138026720
CC_HNX-INDEX,20120504,37890,987545760000,72084733600,36471,148264000,133514400
CC_VNINDEX,20120504,52614,1492527121000,218566618000,40958,218469780,155527580
CC_HNX-INDEX,20120503,35484,845462190000,92366245500,30887,126597500,124579300
CC_VNINDEX,20120503,52067,1488553564000,83872542000,44650,189704990,174175330
CC_HNX-INDEX,20120502,34912,888511470000,39550895900,31714,116880800,137140700
CC_VNINDEX,20120502,50260,1670649111000,104566507000,46216,190634960,186745680
CC_HNX-INDEX,20120427,31371,672334660000,32758396100,29218,114002400,107666700
CC_VNINDEX,20120427,48690,1188446472000,115654411000,36586,191611650,129944060
CC_HNX-INDEX,20120426,30905,696268550000,79667862900,31035,100543100,125378200
CC_VNINDEX,20120426,45827,1370129961000,290020740000,43459,176879060,167487820
CC_HNX-INDEX,20120425,32206,784424860000,61024797800,31729,118491800,127872700
CC_VNINDEX,20120425,46133,1216699571000,81674451000,35882,190259110,131267200
CC_HNX-INDEX,20120424,30707,632799620000,99563791600,24142,108003700,93922200
CC_VNINDEX,20120424,42730,1005325960000,350099114000,32760,152657640,127058030
CC_HNX-INDEX,20120423,27808,564860490000,45844614400,22957,89567500,93650300
CC_VNINDEX,20120423,37222,877993337000,139675463000,31331,120080500,119720220
CC_HNX-INDEX,20120420,34980,692144550000,184260475300,26003,111164300,107763400
CC_VNINDEX,20120420,47066,1183602028000,579309607000,40791,157959740,161758560
CC_HNX-INDEX,20120419,39183,967311400000,51743264700,32682,118694100,144295700
CC_VNINDEX,20120419,52060,1680274440000,620445867000,52509,187672560,216858830
CC_HNX-INDEX,20120418,42192,1108332130000,156935045300,34678,145341700,149189500
CC_VNINDEX,20120418,58296,1792012099000,604133580000,48039,227796540,193684280
CC_HNX-INDEX,20120417,39794,1126205260000,95714010200,37033,127714000,158766400
CC_VNINDEX,20120417,54329,1453688702000,557392861000,40215,216903260,148663610
CC_HNX-INDEX,20120416,34792,959221950000,48792933900,33898,134315400,120210000
CC_VNINDEX,20120416,47539,1204230000000,152081825000,36599,193923560,125468620
CC_HNX-INDEX,20120413,36246,1025909970000,30179115900,41550,136388400,162673900
CC_VNINDEX,20120413,49282,1631304368000,168680523000,51968,198742870,213656780
CC_HNX-INDEX,20120412,36875,1117475470000,65486026900,38925,151005200,162519700
CC_VNINDEX,20120412,48667,1527404218000,234076264000,42064,206857040,156443960
CC_HNX-INDEX,20120411,33847,903054620000,53233714400,33649,140281700,125966100
CC_VNINDEX,20120411,44602,1297872543000,264970405000,37580,183142810,135286600
CC_HNX-INDEX,20120410,31799,807808450000,58445467700,35906,110925400,141600900
CC_VNINDEX,20120410,40343,1144824464000,169663922000,41208,157635100,143755220
CC_HNX-INDEX,20120409,26832,646711960000,58888144100,28477,112574200,94761600
CC_VNINDEX,20120409,34170,847704959000,62119908000,33782,139746920,108906940
CC_HNX-INDEX,20120406,26050,745402840000,89587147800,37469,104408500,144934200
CC_VNINDEX,20120406,31563,973046717000,465571010000,41397,131030350,137535690
CC_HNX-INDEX,20120405,26826,689105410000,94037497400,27067,119220100,101028900
CC_VNINDEX,20120405,30869,786899354000,122712845000,30457,116274900,109098270
CC_HNX-INDEX,20120404,27149,609695540000,45807265200,29162,100498300,125579100
CC_VNINDEX,20120404,27051,615890152000,36639798000,30612,86555850,115964250
CC_HNX-INDEX,20120403,28717,571452300000,51857904300,21110,110364300,77168100
CC_VNINDEX,20120403,32423,678600085000,152160829000,25730,114846160,94829810
CC_HNX-INDEX,20120330,30377,607826690000,53331190200,25342,97007100,115039000
CC_VNINDEX,20120330,34605,810067738000,72315567000,31133,103007170,135366680
CC_HNX-INDEX,20120329,34570,874984740000,63345309000,29982,109218000,149228900
CC_VNINDEX,20120329,36650,908496151000,140290759000,34753,116372710,151199400
CC_HNX-INDEX,20120328,40963,877778020000,54897038100,30617,144449200,133277200
CC_VNINDEX,20120328,43840,951845439000,453896375000,34310,146793330,143630020
CC_HNX-INDEX,20120327,36716,1075539820000,91788603100,37638,126408500,179600800
CC_VNINDEX,20120327,48807,1501515382000,115842540000,46226,182780610,192690310
CC_HNX-INDEX,20120326,38941,981983930000,56630385300,32381,147658400,132946800
CC_VNINDEX,20120326,47649,1220145614000,64874517000,38387,190780260,140623670
