<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>,<OI>
NN_HNX-INDEX,20231017,3035370,90941874,4017867,596795,108748551000,17793853000
NN_VNINDEX,20231017,22898300,572947922,37321967,20150200,719272057000,624632684000
NN_HNX-INDEX,20231016,432809,85971493,11770100,2534502,10300491000,49855353500
NN_VNINDEX,20231016,8178400,623409673,52664012,33765200,316432769000,1062833022000
NN_HNX-INDEX,20231013,869575,88876656,2129208,283700,37894004500,4231690000
NN_VNINDEX,20231013,19778600,594801349,22614737,23699200,644432951000,795342147000
NN_HNX-INDEX,20231012,1086000,96713500,3179943,413346,39455480000,11447004500
NN_VNINDEX,20231012,17782600,621291840,25073660,32343600,607533888000,1107001615000
NN_HNX-INDEX,20231011,1234575,89459161,2624261,225329,44681778500,4969554800
NN_VNINDEX,20231011,22185900,499444242,43178212,18111400,659612208000,590493925000
NN_HNX-INDEX,20231010,1648430,96813843,2685701,335747,56874484000,6767206000
NN_VNINDEX,20231010,17569100,628149941,43233335,25883200,558620301000,823253579000
NN_HNX-INDEX,20231009,661000,77972870,1702859,822917,21559830000,19975680100
NN_VNINDEX,20231009,11067600,545251858,57250916,29419300,335218200000,839666803000
NN_HNX-INDEX,20231006,414967,71595576,13300200,9297784,14542713100,85183080400
NN_VNINDEX,20231006,30964000,606537765,15080777,20052000,800735206000,658670422000
NN_HNX-INDEX,20231005,461447,67894340,4551350,1132559,12321011100,30114512700
NN_VNINDEX,20231005,8453500,556935540,51071796,32907200,266439631000,966887068000
NN_HNX-INDEX,20231004,486503,92046531,8740924,634800,16350564800,16240120000
NN_VNINDEX,20231004,35937900,646704090,35148551,25707200,1043462137000,876830263000
NN_HNX-INDEX,20231003,1686372,134982266,1755214,845672,29581368000,16090429200
NN_VNINDEX,20231003,31208600,940147219,48897681,38009300,969700321000,1096938872000
NN_HNX-INDEX,20231002,807655,63907256,7169618,1477242,17014446000,21388224100
NN_VNINDEX,20231002,21442100,465888090,44303825,16337100,665832932000,549868315000
NN_HNX-INDEX,20230929,6465080,79674769,18669857,661385,147499288000,14575459100
NN_VNINDEX,20230929,23129400,536070186,38547197,43046400,817690468000,1340410317000
NN_HNX-INDEX,20230928,4124700,82360115,1231341,1290062,131512550000,32186599400
NN_VNINDEX,20230928,26042100,654487289,36525143,47426000,843652799000,1353760069000
NN_HNX-INDEX,20230927,1798101,98841396,21028938,935656,40600914700,20323646400
NN_VNINDEX,20230927,37993300,785214196,72467555,30193400,1111902816000,959759282000
NN_HNX-INDEX,20230926,2559247,120533274,7186247,1111464,51111554500,23851100600
NN_VNINDEX,20230926,69793900,961032520,84337876,42742500,1991065170000,1239279009000
NN_HNX-INDEX,20230925,1256080,130551267,21909434,592752,31938496900,15165942000
NN_VNINDEX,20230925,45424400,995967927,89303036,28793800,1591206385000,903743598000
NN_VNINDEX,20230922,34300500,1317428252,76002378,39837000,1280706823000,1312114989000
NN_HNX-INDEX,20230922,1060804,174612001,3005446,673037,21551615200,12750028600
NN_HNX-INDEX,20230921,557477,101521227,10627295,1346452,21534935600,32445983200
NN_VNINDEX,20230921,21286600,923868903,36554983,37200700,704183994000,1206209758000
NN_HNX-INDEX,20230920,877257,77671310,14608280,1556478,30566152900,33611168600
NN_VNINDEX,20230920,30943300,763673570,114200771,37422800,1103730440000,1261201661000
NN_VNINDEX,20230919,29400600,894414350,104815034,39700500,982456922000,1357482583000
NN_HNX-INDEX,20230919,884105,0,0,1321929,24512095400,29096024400
NN_HNX-INDEX,20230918,624544,78355983,16574364,539403,19572392300,15206609000
NN_VNINDEX,20230918,0,762126882,79619456,0,0,0
NN_VNINDEX,20230915,64872000,868566530,45555098,69662200,2261580996000,2120052001000
NN_HNX-INDEX,20230914,1573493,122041756,9074985,1085452,41218480400,27543538600
NN_VNINDEX,20230914,30073600,1162322737,65015574,36255900,1047983392000,1222742522000
NN_HNX-INDEX,20230913,578856,116725235,10672829,407278,18383964800,8487958100
NN_VNINDEX,20230913,29569700,1191621722,71978904,68370400,1149353148000,2333970198000
NN_VNINDEX,20230912,44726000,881050603,85387093,34174100,1535370767000,1191462666000
NN_HNX-INDEX,20230912,690562,97689103,7932747,747827,19311058600,15801423400
NN_VNINDEX,20230912,44726000,0,85387093,34174100,1535370767000,1191462666000
NN_HNX-INDEX,20230911,1300047,130462498,3838899,655412,34738584500,13622328300
NN_VNINDEX,20230911,22385900,1310639802,76219402,56202700,941540806000,1933983266000
NN_HNX-INDEX,20230908,1107630,107280935,2243568,272303,34305273000,4597618600
NN_VNINDEX,20230908,28427600,973717974,124146321,36363300,1061473693000,1262080145000
NN_HNX-INDEX,20230907,792352,117452011,2725486,764896,23071745000,17631440700
NN_VNINDEX,20230907,20621700,1100446450,27168809,47580000,789419591000,1549943387000
NN_HNX-INDEX,20230906,793600,105741132,14417562,564268,26525980000,13472067700
NN_VNINDEX,20230906,20568400,1067519291,64025247,35147600,706986634000,1201154889000
NN_HNX-INDEX,20230905,1460490,111952101,5802008,1328192,34872496000,29717169600
NN_VNINDEX,20230905,28938900,984096413,102455815,49687400,1231321568000,1736952256000
NN_VNINDEX,20230904,0,0,39637371,0,0,0
NN_VNINDEX,20230901,0,0,0,0,0,0
NN_VNINDEX,20230831,60147400,887221303,58193567,39270800,1954655717000,1431638820000
NN_HNX-INDEX,20230831,4714690,94814832,1752101,2718087,140635793000,85369687000
NN_VNINDEX,20230831,60147400,0,58193567,39270800,1954655717000,1431638820000
NN_HNX-INDEX,20230830,1136200,95360797,5648003,414742,37930770000,10749138000
NN_VNINDEX,20230830,29938100,864553394,47435154,20405600,1085225942000,684639278000
NN_HNX-INDEX,20230829,3401173,104075515,14631156,1518884,77150114100,33812476800
NN_VNINDEX,20230829,26576500,904317444,85318755,36207100,966507277000,1172830226000
NN_HNX-INDEX,20230828,1292894,99693702,21102569,1434418,29302081900,40749157500
NN_VNINDEX,20230828,33286800,765267986,0,31965700,1210834238000,1066310311000
NN_HNX-INDEX,20230826,810832,0,0,592501,21362058400,10927937800
NN_VNINDEX,20230825,26102900,828435338,0,51960800,885964858000,1644046833000
NN_HNX-INDEX,20230824,1030374,99994830,18990015,2462902,25321777500,46404441000
NN_VNINDEX,20230824,32576600,797298659,48725933,27338300,1124939929000,858417452000
NN_VNINDEX,20230823,34936500,653729364,93450070,59407400,1211451830000,1802760029000
NN_HNX-INDEX,20230823,978093,70286076,1257466,903639,28489431300,23249851200
NN_HNX-INDEX,20230822,1492046,118737313,3765291,1275651,37842014600,25471340300
NN_VNINDEX,20230822,32969200,989598015,66066301,58683800,1119120013000,1803144032000
NN_HNX-INDEX,20230821,1965555,116560339,7307660,1061322,41626714100,19369928600
NN_VNINDEX,20230821,62184500,1004947430,73450776,46503800,1966581740000,1579242531000
NN_HNX-INDEX,20230818,804607,238246792,184000,1179759,18722147600,21351609000
NN_VNINDEX,20230818,51832800,1647301285,46813917,49996400,2026091792000,1705120101000
NN_HNX-INDEX,20230817,912910,137386894,2334337,3089345,20759598100,88172736100
NN_VNINDEX,20230817,35145000,1050179969,59576674,41907900,1289960273000,1479897086000
NN_HNX-INDEX,20230816,567666,103414674,5961984,1403863,15816024100,41114920300
NN_VNINDEX,20230816,25839900,867014966,63478803,27983300,996961509000,1010376104000
NN_HNX-INDEX,20230815,974715,119773014,6213300,2006479,24923459000,44077812300
NN_VNINDEX,20230815,30383000,850711943,61147135,37145100,957130557000,1324926746000
NN_HNX-INDEX,20230814,514994,132930423,2795000,1820349,15421972600,43651738100
NN_VNINDEX,20230814,34416000,1035132343,0,48456500,1108601215000,1722893437000
NN_HNX-INDEX,20230811,1027555,109009114,8456415,967292,22964558000,20782153600
NN_VNINDEX,20230811,33588000,984833473,27587087,37261600,1136535410000,1173905483000
NN_HNX-INDEX,20230810,853601,131617864,18279800,1355165,19307669500,29706498600
NN_VNINDEX,20230810,27681200,983439649,27130994,35731100,1034412806000,1193694873000
NN_HNX-INDEX,20230809,717511,126506985,1778000,994410,11523399300,18953801200
NN_VNINDEX,20230809,36509300,1012519359,77758643,28461100,1222162265000,998330803000
NN_VNINDEX,20230808,29745300,1116419091,76455547,36978200,1130701260000,1174438728000
NN_HNX-INDEX,20230808,2045909,158335169,3578000,2482539,35515240000,49773807800
NN_VNINDEX,20230808,29745300,0,76455547,36978200,1130701260000,1174438728000
NN_VNINDEX,20230807,25167100,1115170606,180368159,44026000,906767966000,1203213438000
NN_HNX-INDEX,20230807,1551200,120073374,5110700,2280020,33034470600,53383526600
NN_VNINDEX,20230807,25167100,0,180368159,44026000,906767966000,1203213438000
NN_VNINDEX,20230804,35333000,1087043095,39475841,25253300,1220908896000,858873712000
NN_HNX-INDEX,20230804,679525,106390078,1705923,885976,15113935700,11721017900
NN_HNX-INDEX,20230803,1299322,100274751,1036000,967811,45379067700,10024292500
NN_VNINDEX,20230803,27299600,979172024,51981127,34929100,924362076000,1034616118000
NN_HNX-INDEX,20230802,1430711,94455287,1817904,596511,52489361300,10206745300
NN_VNINDEX,20230802,43512900,850082857,89787988,35520900,1215072204000,1227354271000
NN_VNINDEX,20230801,35772800,1207954174,71016789,47994200,1250463997000,1680351245000
NN_HNX-INDEX,20230801,653560,147224544,1977000,1815849,17723593900,74165484400
NN_VNINDEX,20230801,35772800,0,71016789,47994200,1250463997000,1680351245000
NN_HNX-INDEX,20230731,2856455,114906415,4445100,610828,54426021800,12422253800
NN_VNINDEX,20230731,34263200,1124068439,80689117,37544700,1143763259000,1245826370000
NN_HNX-INDEX,20230728,787300,122037487,7719921,549358,15915090000,13967907200
NN_VNINDEX,20230728,40305400,1048693889,62488173,46959700,1275087158000,1127167711000
NN_HNX-INDEX,20230727,590900,106539501,13900000,1981435,12834410000,54983145600
NN_VNINDEX,20230727,32770700,1079101085,83184878,39921300,957652449000,977115444000
NN_HNX-INDEX,20230726,3051910,74211239,1724703,3148946,54561395000,66966306200
NN_VNINDEX,20230726,41471400,849081405,63149108,36011000,1260478254000,974100453000
NN_HNX-INDEX,20230725,5477250,107491937,6015946,668993,98630610000,19494155900
NN_VNINDEX,20230725,39765800,919195101,79933085,42297300,1317099503000,1183321570000
NN_HNX-INDEX,20230724,4470101,127656198,2213625,2724252,74061886000,49373853400
NN_VNINDEX,20230724,22003900,988829242,53795732,36243600,663354670000,1004717122000
NN_HNX-INDEX,20230721,84000,91815482,523000,233326,1044860000,3007930800
NN_VNINDEX,20230721,28642100,899615350,88199816,35210100,900634228000,913454143000
NN_HNX-INDEX,20230720,771050,87083295,10079521,296482,22745715000,4545081900
NN_VNINDEX,20230720,38368800,740459807,54333641,45344200,1205378165000,1229979887000
NN_HNX-INDEX,20230719,3856530,91305132,3312389,513681,81446721000,9684512900
NN_VNINDEX,20230719,27356000,799774192,96870634,19127000,945786036000,541676468000
NN_HNX-INDEX,20230718,2723910,95902765,5620300,538998,54847921000,9098159100
NN_VNINDEX,20230718,33562000,760019590,75417553,27348800,1096347058000,826152514000
NN_HNX-INDEX,20230717,3609600,113410817,1986166,919314,74652240000,12356970100
NN_VNINDEX,20230717,37790200,852601583,58850116,28116500,1177450764000,869271641000
NN_HNX-INDEX,20230714,2274400,105597019,3922000,763427,43579450000,9015956200
NN_VNINDEX,20230714,23678300,973944099,68586489,33112200,790125902000,909434576000
NN_HNX-INDEX,20230713,565840,99280318,4308200,725295,9511898000,22298904600
NN_VNINDEX,20230713,21975400,760650797,45046868,23195900,728066235000,746105722000
NN_HNX-INDEX,20230712,1048000,95530416,5532700,925305,18288911700,30463337600
NN_VNINDEX,20230712,25761600,696596095,86696502,43131900,851562821000,1331591054000
NN_HNX-INDEX,20230711,3518330,111763879,6867000,264533,66512070000,7484535400
NN_VNINDEX,20230711,28675500,851937696,77367920,31797100,932407586000,1033743384000
NN_VNINDEX,20230710,31402000,814696484,61363325,41925000,968001003000,1256122537000
NN_HNX-INDEX,20230707,2073713,81170146,4377475,1902098,41752445000,63302458200
NN_VNINDEX,20230707,25944100,713838698,80339652,33013300,836226192000,1044556360000
NN_HNX-INDEX,20230706,2564160,109150119,10505413,1631999,40871438000,54491910700
NN_VNINDEX,20230706,24989200,873408599,46028815,36046800,797272023000,1120801676000
NN_HNX-INDEX,20230705,362700,90374794,9369350,408055,7240218000,8778087700
NN_VNINDEX,20230705,25363100,745152500,58670457,20865400,871915983000,666838176000
NN_HNX-INDEX,20230704,3426770,108326471,19001037,3530887,52138396000,51932908300
NN_VNINDEX,20230704,28319400,638817697,60278721,28941000,889530348000,960111702000
NN_HNX-INDEX,20230703,2461540,75025469,4770600,456468,35442724000,9819002700
NN_VNINDEX,20230703,20783500,503824145,50733741,16801100,669815531000,528020503000
NN_VNINDEX,20230630,23315100,545250297,72055466,12811400,717880253000,458217485000
NN_HNX-INDEX,20230629,436640,94220758,9735228,593091,11694278000,17515049200
NN_VNINDEX,20230629,28593600,839195975,67223869,26203500,849030844000,750227793000
NN_HNX-INDEX,20230628,3284021,77817987,22374069,264773,47554118500,6658875100
NN_VNINDEX,20230628,26523800,773617647,102020467,22216000,828007651000,718689416000
NN_HNX-INDEX,20230627,933200,68231910,7360310,436524,17725569000,8037139900
NN_VNINDEX,20230627,22737700,645603695,73757398,25563800,690270154000,806623196000
NN_HNX-INDEX,20230626,4545735,115188075,7397645,257040,90800602600,5771914000
NN_VNINDEX,20230626,21420000,955146794,84822519,38385000,709530968000,1140663515000
NN_HNX-INDEX,20230623,4462097,122077984,16828470,650040,74298315200,17679475100
NN_VNINDEX,20230623,26164500,857067499,49565930,29733800,842060500000,871481745000
NN_HNX-INDEX,20230622,964098,107192138,6505636,577056,26377107000,17730029200
NN_VNINDEX,20230622,33603500,829019298,79011615,25446500,987362187000,811187863000
NN_HNX-INDEX,20230621,1689330,100660180,18487200,2982198,30668304000,106502797200
NN_VNINDEX,20230621,37121100,800886000,73825009,33422800,1114819633000,1064287967000
NN_VNINDEX,20230620,19718700,593189197,100860369,29644300,544191417000,931375454000
NN_HNX-INDEX,20230619,1220062,127591311,7617466,1202456,43381451200,38572092800
NN_VNINDEX,20230619,20216600,723615794,87690316,44016000,578543884000,990648834000
NN_HNX-INDEX,20230616,1244890,135557198,17568500,2436633,34410630000,64287421100
NN_VNINDEX,20230616,84712200,1075388694,90992377,71671000,2246123881000,1875285754000
NN_HNX-INDEX,20230615,734800,89367874,2007627,257891,18688370000,5849364600
NN_VNINDEX,20230615,46011000,675615198,41259917,21153400,1143429171000,678627747000
NN_HNX-INDEX,20230614,2544920,117300772,10043970,1023119,38536703000,28106471900
NN_VNINDEX,20230614,46401100,845985495,82610523,25739600,1256129209000,738869375000
NN_HNX-INDEX,20230613,3313051,0,0,305770,76025547700,5939183000
NN_VNINDEX,20230613,39949900,870411556,73131646,28154200,1122854471000,859938144000
NN_HNX-INDEX,20230612,1642720,104879874,32332840,755741,50737235000,19662643700
NN_VNINDEX,20230612,33778500,726269396,71705878,34061800,928466431000,876036413000
NN_HNX-INDEX,20230609,1567006,117947117,10080000,643850,39278182000,9230527000
NN_VNINDEX,20230609,33131400,839731399,62478035,26298000,854673774000,688220836000
NN_HNX-INDEX,20230608,1994900,150238232,4863833,654805,57914410000,10853007900
NN_VNINDEX,20230608,31250000,1211637498,113245583,44316000,859075575000,1211224795000
NN_VNINDEX,20230607,25422300,930395400,70278677,28821600,691901652000,877428036000
NN_HNX-INDEX,20230607,352498,114063999,2945330,1056233,9275668200,19738601200
NN_HNX-INDEX,20230606,1021917,130537648,19268629,870886,25527272600,18933823600
NN_VNINDEX,20230606,34257800,782674898,60080333,22151100,843466258000,692791340000
NN_HNX-INDEX,20230605,779230,107271160,4459065,438763,22477588000,7118357700
NN_VNINDEX,20230605,18941700,893972894,54388387,20360600,541936061000,632554871000
NN_VNINDEX,20230602,18463500,973372400,64041432,29882800,504457368000,826827450000
NN_HNX-INDEX,20230602,299420,126997544,5022400,1633571,5758092000,32950027600
NN_VNINDEX,20230601,18741100,820373400,36439700,23575800,472703770000,574908175000
NN_HNX-INDEX,20230601,953305,118053118,2305100,629380,27184824500,9819272500
NN_HNX-INDEX,20230531,977700,130463827,5421678,467273,28692840000,7473267300
NN_VNINDEX,20230531,15262600,861773099,62588275,31352500,407625945000,801473740000
NN_HNX-INDEX,20230530,1000920,111973968,25282181,1286862,22387339200,34078506700
NN_VNINDEX,20230530,18583500,816002498,106935542,27137700,516977079000,673914736000
NN_HNX-INDEX,20230529,380800,127851868,3829354,396030,7257440000,7989666900
NN_VNINDEX,20230529,21866400,738474496,104686251,14871900,514567426000,375255145000
NN_VNINDEX,20230526,15369600,596411399,43383213,29003200,408740461000,628659590000
NN_HNX-INDEX,20230526,185362,79714348,6846846,286496,6208222800,6939378800
NN_VNINDEX,20230526,15369600,0,43383213,29003200,408740461000,628659590000
NN_HNX-INDEX,20230525,665410,81574686,12662705,507871,20486900000,11184991600
NN_VNINDEX,20230525,15639200,615385098,53327351,31659600,449000665000,785728632000
NN_HNX-INDEX,20230524,861903,90680998,3040985,585090,24009338500,9705117700
NN_VNINDEX,20230524,17899400,684806396,102120726,39545100,467882052000,984192514000
NN_HNX-INDEX,20230523,687500,106793434,2641000,854714,17293800000,15727977300
NN_VNINDEX,20230523,14054500,669791099,52196382,35669200,399329362000,1019584850000
NN_HNX-INDEX,20230522,959430,82311986,1336312,495565,17804838000,5989771600
NN_VNINDEX,20230522,14971900,634633394,76446466,31404200,425101444000,829170328000
NN_VNINDEX,20230519,15824300,661637199,93851998,30616600,428855518000,678927202000
NN_HNX-INDEX,20230519,554237,102614466,2708855,338202,10121932500,6814115300
NN_VNINDEX,20230518,29930700,590882500,58652072,27966300,865282056000,738303818000
NN_HNX-INDEX,20230518,1660300,105950267,2088570,211564,35091310000,3996838100
NN_VNINDEX,20230517,29978400,762187700,73203159,27588600,818508235000,723286378000
NN_HNX-INDEX,20230517,968233,118597824,1062545,400309,21354833300,7731590800
NN_VNINDEX,20230516,18583300,592131699,87166587,17872200,516440420000,513828077000
NN_HNX-INDEX,20230516,1079800,93272302,8041467,389746,23288590000,8316768500
NN_VNINDEX,20230515,15445200,783742292,49034958,33983400,456437698000,815125260000
NN_HNX-INDEX,20230515,818220,114774200,8041467,1150426,12877186000,29151079800
NN_HNX-INDEX,20230512,84320,117078194,1356159,205270,1760553000,2226181000
NN_VNINDEX,20230512,84320,688543798,37283402,205270,1760553000,2226181000
NN_HNX-INDEX,20230511,84320,118776915,16435227,205270,1760553000,2226181000
NN_VNINDEX,20230511,84320,681482895,26826720,205270,1760553000,2226181000
NN_VNINDEX,20230510,84320,651010589,66122411,205270,1760553000,2226181000
NN_HNX-INDEX,20230510,84320,117576437,12944718,205270,1760553000,2226181000
NN_VNINDEX,20230509,84320,502515296,61888203,205270,1760553000,2226181000
NN_HNX-INDEX,20230509,84320,77402573,3757480,205270,1760553000,2226181000
NN_VNINDEX,20230508,84320,596496596,58816564,205270,1760553000,2226181000
NN_HNX-INDEX,20230508,84320,77402573,2159400,205270,1760553000,2226181000
NN_HNX-INDEX,20230505,84320,70635119,3490680,205270,1760553000,2226181000
NN_VNINDEX,20230505,84320,439888399,107887203,205270,1760553000,2226181000
NN_VNINDEX,20230504,84320,571589992,54218468,205270,1760553000,2226181000
NN_HNX-INDEX,20230504,84320,85464136,2172000,205270,1760553000,2226181000
NN_VNINDEX,20230428,84320,574314687,38778413,205270,1760553000,2226181000
NN_HNX-INDEX,20230428,84320,71379547,3575052,205270,1760553000,2226181000
NN_VNINDEX,20230428,84320,0,38778413,205270,1760553000,2226181000
NN_VNINDEX,20230427,84320,466451198,45279283,205270,1760553000,2226181000
NN_HNX-INDEX,20230427,84320,66731510,4296150,205270,1760553000,2226181000
NN_VNINDEX,20230426,84320,431573300,90237490,205270,1760553000,2226181000
NN_HNX-INDEX,20230426,84320,62739895,4766164,205270,1760553000,2226181000
NN_VNINDEX,20230425,84320,488994205,47333588,205270,1760553000,2226181000
NN_HNX-INDEX,20230425,84320,85444740,3062018,205270,1760553000,2226181000
NN_VNINDEX,20230424,84320,452587200,96566234,205270,1760553000,2226181000
NN_HNX-INDEX,20230424,84320,59039168,2886600,205270,1760553000,2226181000
NN_VNINDEX,20230421,84320,512429096,33327840,205270,1760553000,2226181000
NN_HNX-INDEX,20230421,84320,93046343,1961533,205270,1760553000,2226181000
NN_VNINDEX,20230420,12394900,332580000,39328769,10416600,345500994000,296034424000
NN_HNX-INDEX,20230420,84320,65211063,11132000,205270,1759990000,2232668100
NN_VNINDEX,20230419,84320,496274699,67539025,205270,1760553000,2226181000
NN_HNX-INDEX,20230419,84320,61633316,2810000,205270,1760553000,2226181000
NN_VNINDEX,20230418,84320,494431200,40779735,205270,1760553000,2226181000
NN_HNX-INDEX,20230418,84320,74332961,24197265,205270,1760553000,2226181000
NN_VNINDEX,20230417,84320,406565600,45419670,205270,1760553000,2226181000
NN_HNX-INDEX,20230417,84320,55583805,5640539,205270,1760553000,2226181000
NN_VNINDEX,20230414,84320,724480200,62045744,205270,1760553000,2226181000
NN_HNX-INDEX,20230414,84320,109475058,2294471,205270,1760553000,2226181000
NN_VNINDEX,20230413,84320,595747688,77294018,205270,1760553000,2226181000
NN_HNX-INDEX,20230413,84320,84798507,2674400,205270,1760553000,2226181000
NN_HNX-INDEX,20230412,84320,93045800,3578499,205270,1760553000,2226181000
NN_UPCOM-INDEX,20230412,84320,38261200,16057844,205270,1760553000,2226181000
NN_VNINDEX,20230412,84320,660871916,65291633,205270,1760553000,2226181000
NN_VNINDEX,20230411,84320,642643084,55138230,205270,1760553000,2226181000
NN_HNX-INDEX,20230411,84320,112253911,1723297,205270,1760553000,2226181000
NN_VNINDEX,20230410,84320,789212128,68247447,205270,1760553000,2226181000
NN_HNX-INDEX,20230410,84320,0,7381200,205270,1760553000,2226181000
NN_VNINDEX,20230407,84320,600601088,45403244,205270,1760553000,2226181000
NN_HNX-INDEX,20230407,84320,103752108,6501300,205270,1760553000,2226181000
NN_VNINDEX,20230406,84320,955334562,43422827,205270,1760553000,2226181000
NN_HNX-INDEX,20230406,84320,149253130,3233600,205270,1760553000,2226181000
NN_VNINDEX,20230405,84320,706897680,86848464,205270,1760553000,2226181000
NN_HNX-INDEX,20230405,84320,118163762,3614700,205270,1760553000,2226181000
NN_VNINDEX,20230404,84320,746158000,54448855,205270,1760553000,2226181000
NN_HNX-INDEX,20230404,84320,92364505,2791700,205270,1760553000,2226181000
NN_HNX-INDEX,20230403,84320,94614749,8310700,205270,1760553000,2226181000
NN_VNINDEX,20230403,84320,778917800,42393440,205270,1760553000,2226181000
NN_HNX-INDEX,20230331,84320,78346492,5202900,205270,1760553000,2226181000
NN_VNINDEX,20230331,84320,574243800,65690032,205270,1760553000,2226181000
NN_HNX-INDEX,20230330,84320,69683523,2622000,205270,1760553000,2226181000
NN_VNINDEX,20230330,84320,555220667,78755074,205270,1760553000,2226181000
NN_HNX-INDEX,20230329,84320,51776485,6334800,205270,1760553000,2226181000
NN_VNINDEX,20230329,84320,415123604,45840510,205270,1760553000,2226181000
NN_VNINDEX,20230328,84320,583110300,64992298,205270,1760553000,2226181000
NN_HNX-INDEX,20230328,84320,69202136,9020500,205270,1760553000,2226181000
NN_VNINDEX,20230327,84320,510473100,46475310,205270,1760553000,2226181000
NN_HNX-INDEX,20230327,84320,63321454,2873610,205270,1760553000,2226181000
NN_VNINDEX,20230324,84320,506946000,72791940,205270,1760553000,2226181000
NN_HNX-INDEX,20230324,84320,66211915,1034600,205270,1760553000,2226181000
NN_HNX-INDEX,20230323,84320,48397166,3763900,205270,1760553000,2226181000
NN_VNINDEX,20230323,84320,369605000,61845931,205270,1760553000,2226181000
NN_HNX-INDEX,20230322,84320,42970794,7239301,205270,1760553000,2226181000
NN_VNINDEX,20230322,84320,382708900,76067726,205270,1760553000,2226181000
NN_HNX-INDEX,20230321,84320,36075589,9872952,205270,1760553000,2226181000
NN_VNINDEX,20230321,84320,381502000,93390969,205270,1760553000,2226181000
NN_HNX-INDEX,20230320,84320,54562439,3236300,205270,1760553000,2226181000
NN_VNINDEX,20230320,84320,476089300,91273937,205270,1760553000,2226181000
NN_HNX-INDEX,20230317,84320,43749462,5985580,205270,1760553000,2226181000
NN_VNINDEX,20230317,84320,492329800,72602580,205270,1760553000,2226181000
NN_HNX-INDEX,20230316,84320,48313322,4399620,205270,1760553000,2226181000
NN_VNINDEX,20230316,84320,464145188,68781612,205270,1760553000,2226181000
NN_HNX-INDEX,20230315,84320,80317225,2126360,205270,1760553000,2226181000
NN_VNINDEX,20230315,84320,549186800,73669177,205270,1760553000,2226181000
NN_HNX-INDEX,20230314,84320,75576339,2492380,205270,1760553000,2226181000
NN_VNINDEX,20230314,84320,559130000,62056235,205270,1760553000,2226181000
NN_HNX-INDEX,20230313,84320,50582292,4047615,205270,1760553000,2226181000
NN_VNINDEX,20230313,84320,524575300,100496305,205270,1760553000,2226181000
NN_HNX-INDEX,20230310,84320,65602933,761800,205270,1760553000,2226181000
NN_VNINDEX,20230310,84320,456782100,51810317,205270,1760553000,2226181000
NN_HNX-INDEX,20230309,84320,55101490,1887399,205270,1760553000,2226181000
NN_VNINDEX,20230309,84320,557648200,51395889,205270,1760553000,2226181000
NN_HNX-INDEX,20230308,84320,57781659,44270500,205270,1760553000,2226181000
NN_VNINDEX,20230308,84320,480632600,29647335,205270,1760553000,2226181000
NN_HNX-INDEX,20230307,84320,43286764,1702500,205270,1760553000,2226181000
NN_VNINDEX,20230307,84320,424641600,48523737,205270,1760553000,2226181000
NN_HNX-INDEX,20230306,0,50805333,3973500,0,0,0
NN_VNINDEX,20230306,84320,390065700,31835951,205270,1760553000,2226181000
NN_HNX-INDEX,20230303,84320,62511659,5203681,205270,1760553000,2226181000
NN_VNINDEX,20230303,84320,384762000,62959928,205270,1760553000,2226181000
NN_HNX-INDEX,20230302,0,38587816,1555400,0,0,0
NN_VNINDEX,20230302,84320,323460600,49703140,205270,1760553000,2226181000
NN_HNX-INDEX,20230301,84320,58282908,1279968,205270,1760553000,2226181000
NN_VNINDEX,20230301,84320,468710710,54910302,205270,1760553000,2226181000
NN_HNX-INDEX,20230228,84320,48931901,4875200,205270,1760553000,2226181000
NN_VNINDEX,20230228,84320,361724100,71235134,205270,1760553000,2226181000
NN_HNX-INDEX,20230227,84320,67354808,2349200,205270,1760553000,2226181000
NN_VNINDEX,20230227,84320,513919000,74688325,205270,1760553000,2226181000
NN_HNX-INDEX,20230224,84320,56022288,584600,205270,1760553000,2226181000
NN_VNINDEX,20230224,84320,397316790,33090880,205270,1760553000,2226181000
NN_HNX-INDEX,20230223,84320,78662468,3516100,205270,1760553000,2226181000
NN_VNINDEX,20230223,84320,635726600,85020640,205270,1760553000,2226181000
NN_HNX-INDEX,20230222,84320,108991190,3706000,205270,1760553000,2226181000
NN_VNINDEX,20230222,84320,766700800,47312800,205270,1760553000,2226181000
NN_HNX-INDEX,20230221,84320,79277188,7515240,205270,1760553000,2226181000
NN_VNINDEX,20230221,84320,654984700,65364783,205270,1760553000,2226181000
NN_HNX-INDEX,20230220,84320,90939093,697940,205270,1760553000,2226181000
NN_VNINDEX,20230220,84320,632371800,49915193,205270,1760553000,2226181000
NN_HNX-INDEX,20230217,84320,60148540,1922700,205270,1760553000,2226181000
NN_VNINDEX,20230217,84320,429221700,35858599,205270,1760553000,2226181000
NN_HNX-INDEX,20230216,84320,65348719,4784071,205270,1760553000,2226181000
NN_VNINDEX,20230216,84320,410294000,65510145,205270,1760553000,2226181000
NN_HNX-INDEX,20230215,84320,58449860,2628000,205270,1760553000,2226181000
NN_VNINDEX,20230215,84320,494079200,91683500,205270,1760553000,2226181000
NN_HNX-INDEX,20230214,84320,36357800,1544200,205270,1760553000,2226181000
NN_VNINDEX,20230214,84320,338516800,57216062,205270,1760553000,2226181000
